what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514403631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514403994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1418514411238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514412317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514418103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514419201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514483212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1418514492363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514503752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1418514510069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514515750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514517525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1418514533708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514537496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418514539460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514542891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514543247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418514545062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514559521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418514567824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514571471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514576451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514578066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514621515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1418514640125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514644423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514647007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514652834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514662490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514667750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514668820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514672951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1418514687284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514690743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514693887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514702133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514710228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514711587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514729267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1418514760241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1418514761902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514764906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514766229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514782636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1418514800724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1418514801738
